10140;-122.34983600; 47.49522100;
10141;-122.34983600; 47.50642000;
10142;-122.34980000; 47.32013100;
10143;-122.34979700; 47.54009900;
10144;-122.34979600; 47.32179800;
10145;-122.34975000; 47.50482600;
10146;-122.34974900; 47.77228300;
10147;-122.34974900; 47.77286000;
10148;-122.34974000; 47.75051900;
10149;-122.34973900; 47.69132000;
1014;-122.45760500; 47.40822900;
10150;-122.34973900; 47.69202000;
10151;-122.34973900; 47.69282000;
10152;-122.34973900; 47.69572000;
10153;-122.34973800; 47.61652000;
10154;-122.34973800; 47.65462000;
10155;-122.34973800; 47.65542000;
10156;-122.34973800; 47.65672000;
10157;-122.34973800; 47.65782000;
10158;-122.34973700; 47.58452000;
10159;-122.34973600; 47.49462100;
1015;-122.45760300; 47.50332900;
10160;-122.34973600; 47.50092100;
10161;-122.34973500; 47.42902100;
10162;-122.34973400; 47.33652100;
10163;-122.34973000; 47.58433100;
10164;-122.34971200; 47.33792000;
10165;-122.34970200; 47.30467200;
10166;-122.34967500; 47.57263100;
10167;-122.34966200; 47.74603100;
10168;-122.34966200; 47.74681000;
10169;-122.34964700; 47.74661100;
1016;-122.45754500; 47.45576200;
10170;-122.34964000; 47.75231900;
10171;-122.34963900; 47.72781900;
10172;-122.34963800; 47.61542000;
10173;-122.34963800; 47.63102000;
10174;-122.34963800; 47.64692000;
10175;-122.34963800; 47.65052000;
10176;-122.34963800; 47.65132000;
10177;-122.34963800; 47.65412000;
10178;-122.34963700; 47.56512000;
10179;-122.34963700; 47.57132000;
1017;-122.45753300; 47.45423400;
10180;-122.34963700; 47.57172000;
10181;-122.34963700; 47.57202000;
10182;-122.34963700; 47.58182000;
10183;-122.34963600; 47.49642100;
10184;-122.34963600; 47.49732100;
10185;-122.34963600; 47.49912100;
10186;-122.34963600; 47.50272000;
10187;-122.34963600; 47.75713600;
10188;-122.34963600; 47.75762700;
10189;-122.34963400; 47.32722100;
1018;-122.45752500; 47.44172600;
10190;-122.34963400; 47.32822100;
10191;-122.34962800; 47.30882400;
10192;-122.34962600; 47.31498000;
10193;-122.34962400; 47.57097900;
10194;-122.34962100; 47.75690100;
10195;-122.34959300; 47.49478100;
10196;-122.34956600; 47.64810000;
10197;-122.34955600; 47.30418200;
10198;-122.34955200; 47.64772100;
10199;-122.34954000; 47.74861900;
1019;-122.45747900; 47.43643100;
101;-122.51199900; 47.34701500;
10200;-122.34954000; 47.74931900;
10201;-122.34954000; 47.75941900;
10202;-122.34954000; 47.75981900;
10203;-122.34953900; 47.63580600;
10204;-122.34953900; 47.72291900;
10205;-122.34953900; 47.72691900;
10206;-122.34953900; 47.74681900;
10207;-122.34953900; 47.74801900;
10208;-122.34953800; 47.61412000;
10209;-122.34953800; 47.63332000;
1020;-122.45744900; 47.44377800;
10210;-122.34953800; 47.63412000;
10211;-122.34953800; 47.63502000;
10212;-122.34953800; 47.63752000;
10213;-122.34953800; 47.63832000;
10214;-122.34953800; 47.63922000;
10215;-122.34953800; 47.64002000;
10216;-122.34953800; 47.64162000;
10217;-122.34953800; 47.64232000;
10218;-122.34953800; 47.64302000;
10219;-122.34953800; 47.64722000;
1021;-122.45740200; 47.39253100;
10220;-122.34953800; 47.64852000;
10221;-122.34953800; 47.64952000;
10222;-122.34953800; 47.64982000;
10223;-122.34953800; 47.65272000;
10224;-122.34953700; 47.57552000;
10225;-122.34953600; 47.47732100;
10226;-122.34953600; 47.48652100;
10227;-122.34953600; 47.49822100;
10228;-122.34953500; 47.63671900;
10229;-122.34953200; 47.29926800;
1022;-122.45737300; 47.44609000;
10230;-122.34952300; 47.57087600;
10231;-122.34951500; 47.77322800;
10232;-122.34948800; 47.64092200;
10233;-122.34948000; 47.28708100;
10234;-122.34946600; 47.77118700;
10235;-122.34946000; 47.28873200;
10236;-122.34945600; 47.63143800;
10237;-122.34944200; 47.30907500;
10238;-122.34943900; 47.64442000;
10239;-122.34943900; 47.71581900;
1023;-122.45735000; 47.44299800;
10240;-122.34943900; 47.71761900;
10241;-122.34943900; 47.71971900;
10242;-122.34943900; 47.72221900;
10243;-122.34943800; 47.63242000;
10244;-122.34943800; 47.64562000;
10245;-122.34943800; 47.64592000;
10246;-122.34943600; 47.47652100;
10247;-122.34943600; 47.51652000;
10248;-122.34943500; 47.42832100;
10249;-122.34941400; 47.32328500;
1024;-122.45734100; 47.38889200;
10250;-122.34941100; 47.28936800;
10251;-122.34940400; 47.69708600;
10252;-122.34940200; 47.69703600;
10253;-122.34938500; 47.63502000;
10254;-122.34937800; 47.28979100;
10255;-122.34936600; 47.30146800;
10256;-122.34935800; 47.75691800;
10257;-122.34935100; 47.31283600;
10258;-122.34935100; 47.76903600;
10259;-122.34933900; 47.74021900;
1025;-122.45734100; 47.39074600;
10260;-122.34933800; 47.61292000;
10261;-122.34933800; 47.67242000;
10262;-122.34933700; 47.52832000;
10263;-122.34933700; 47.57162000;
10264;-122.34933600; 47.51722000;
10265;-122.34933600; 47.51772000;
10266;-122.34933500; 47.44802100;
10267;-122.34927500; 47.31459100;
10268;-122.34927500; 47.32378400;
10269;-122.34927400; 47.29114000;
1026;-122.45721300; 47.45622400;
10270;-122.34927400; 47.30204800;
10271;-122.34924300; 47.30426700;
10272;-122.34923900; 47.72121900;
10273;-122.34923900; 47.73671900;
10274;-122.34923900; 47.73771900;
10275;-122.34923800; 47.64692000;
10276;-122.34923700; 47.53402000;
10277;-122.34923700; 47.53482000;
10278;-122.34923600; 47.51582000;
10279;-122.34923500; 47.44262100;
1027;-122.45709700; 47.50214300;
10280;-122.34923200; 47.32278300;
10281;-122.34922100; 47.44550900;
10282;-122.34920700; 47.57089400;
10283;-122.34920700; 47.63412500;
10284;-122.34919900; 47.32201400;
10285;-122.34918300; 47.57135000;
10286;-122.34917400; 47.69643300;
10287;-122.34915100; 47.29294300;
10288;-122.34913700; 47.52652000;
10289;-122.34913700; 47.53002000;
1028;-122.45697100; 47.50500500;
10290;-122.34913700; 47.53192000;
10291;-122.34913700; 47.53322000;
10292;-122.34913700; 47.53542000;
10293;-122.34913600; 47.51912000;
10294;-122.34913600; 47.52092000;
10295;-122.34913600; 47.52272000;
10296;-122.34913600; 47.52462000;
10297;-122.34913500; 47.43722100;
10298;-122.34912700; 47.28639500;
10299;-122.34912400; 47.29331600;
1029;-122.45692900; 47.38759500;
102;-122.51164900; 47.37922600;
10300;-122.34906200; 47.31745900;
10301;-122.34904200; 47.28590900;
10302;-122.34903900; 47.71401900;
10303;-122.34903800; 47.61852000;
10304;-122.34903800; 47.61872000;
10305;-122.34903800; 47.63142000;
10306;-122.34903800; 47.63242000;
10307;-122.34903700; 47.57542000;
10308;-122.34903600; 47.51372000;
10309;-122.34903000; 47.57099200;
1030;-122.45690400; 47.50520300;
10310;-122.34901900; 47.57263100;
10311;-122.34900000; 47.30290200;
10312;-122.34896800; 47.76025800;
10313;-122.34895900; 47.28515800;
10314;-122.34895600; 47.75983800;
10315;-122.34895400; 47.30965400;
10316;-122.34895200; 47.49192600;
10317;-122.34894400; 47.75941900;
10318;-122.34894100; 47.49250500;
10319;-122.34894000; 47.76691900;
1031;-122.45687600; 47.35584500;
10320;-122.34894000; 47.76761900;
10321;-122.34894000; 47.76871900;
10322;-122.34893900; 47.71221900;
10323;-122.34893800; 47.61732000;
10324;-122.34893800; 47.64562000;
10325;-122.34893800; 47.65122000;
10326;-122.34893600; 47.49552100;
10327;-122.34893400; 47.33302100;
10328;-122.34891600; 47.28799700;
10329;-122.34890400; 47.62111300;
1032;-122.45679400; 47.45043100;
10330;-122.34889000; 47.65178000;
10331;-122.34888800; 47.62080100;
10332;-122.34888200; 47.58071100;
10333;-122.34886800; 47.74655700;
10334;-122.34886800; 47.74681900;
10335;-122.34886300; 47.65211300;
10336;-122.34885100; 47.30767700;
10337;-122.34884000; 47.76501900;
10338;-122.34884000; 47.76521900;
10339;-122.34883900; 47.71581900;
1033;-122.45677700; 47.34505400;
10340;-122.34883900; 47.72711900;
10341;-122.34883900; 47.72771900;
10342;-122.34883800; 47.61602000;
10343;-122.34883800; 47.61982000;
10344;-122.34883800; 47.62342000;
10345;-122.34883800; 47.62552000;
10346;-122.34883800; 47.62642000;
10347;-122.34883800; 47.62722000;
10348;-122.34883800; 47.62812000;
10349;-122.34883800; 47.62902000;
1034;-122.45661100; 47.45989300;
10350;-122.34883800; 47.62992000;
10351;-122.34883800; 47.65272000;
10352;-122.34883600; 47.47222100;
10353;-122.34883600; 47.47402100;
10354;-122.34883600; 47.48472100;
10355;-122.34883600; 47.51192000;
10356;-122.34883500; 47.42892100;
10357;-122.34883400; 47.32782100;
10358;-122.34883400; 47.33512100;
10359;-122.34883300; 47.27942200;
1035;-122.45653300; 47.38549800;
10360;-122.34882800; 47.65316900;
